AAI,NO2,CO,LST,temperature,precipitation,humidite,pression,mois_sin,mois_cos,jour_sin,saison_seche,AAI_lag1,AAI_lag3,AAI_lag7,AAI_lag14,AAI_lag30,AAI_roll7,AAI_roll14,AAI_roll30,vitesse_vent,humidite_relative,LST_lag1,LST_lag7,temp_lag1,NO2_lag1,NO2_lag7,CO_lag1,CO_lag7,delta_temp,precipitation_roll7,vitesse_vent_lag1,AAI_t3,harmattan_bin,AAI_lag2,pluie_bin,vent_nord,harmattan_bin_t3
-0.4079206748751763,58.39313741579542,0.0353757334133686,33.21,24.89,7.25,21.46,979.22,-0.4999999999999997,-0.8660254037844388,-0.4250003399695539,0,-0.4796997249407401,-0.0009074511424616,-1.093409110201191,-0.0308795784216229,-1.0948289412728274,-0.5050161859968026,-0.3619228456518911,-0.119043974026008,1.967801311108416,0.862193652069104,32.97,31.53,24.76,37.02986007970604,61.896914839382816,0.0342464034377279,0.0312658277761501,0.129999999999999,4.5442857142857145,1.9614884654261928,-1.289562008708515,0,-1.483544176469016,1,0,0.0
0.4941635209558568,61.64399462490555,0.031226360059782,33.21,27.1,0.93,21.49,978.01,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,0,-0.4079206748751763,-1.483544176469016,-0.0168759830266416,1.711118540687147,-1.0948289412728274,-0.4320105425707314,-0.4488482042041261,-0.0660775586183851,1.161384088060449,0.7929889298892988,33.21,31.77,24.89,58.39313741579542,60.07507809137984,0.0353757334133686,0.0315154759514134,2.210000000000001,4.425714285714286,1.967801311108416,-0.0907007227322556,0,-0.4796997249407401,1,0,0.0
0.9101356785178596,62.78804808514689,0.0313267723090737,33.21,27.39,0.1,21.98,976.51,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,0,0.4941635209558568,-0.4796997249407401,-0.6978357204630019,0.1106943149456538,0.8888023936191893,-0.2023003427163227,-0.3917452496632543,-0.0653664491217628,2.2727538362084,0.8024826579043447,33.21,32.01,27.1,61.64399462490555,52.87498102930599,0.031226360059782,0.0348263031192369,0.2899999999999991,3.901428571428572,1.161384088060449,-0.4569211612139304,0,-0.4079206748751763,1,0,0.0
-1.289562008708515,51.62517000429685,0.0322070427803888,33.21,26.09,0.33,21.85,976.93,-0.4999999999999997,-0.8660254037844388,-0.4711595076738639,0,0.9101356785178596,-0.4079206748751763,-0.4483295710605812,0.0204884336844049,-0.3460118408620225,-0.3224764052374561,-0.4853202812627485,-0.0968181213833125,3.055108017730306,0.8374856266768878,33.21,32.25,27.39,62.78804808514689,60.19936200493354,0.0313267723090737,0.0381371302870605,-1.3000000000000007,3.9014285714285712,2.2727538362084,0.8276486664345386,0,0.4941635209558568,1,0,0.0
-0.0907007227322556,52.88920279352581,0.033087313251704,33.19,25.51,4.07,21.08,977.76,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,0,-1.289562008708515,0.4941635209558568,-0.0009074511424616,-0.9035412983055112,0.9695920091182024,-0.3353040154645695,-0.4272602401503731,-0.1321612124449945,3.1303552514051822,0.8263426107408858,33.21,32.49,26.09,51.62517000429685,61.748534810484536,0.0322070427803888,0.0319877434864465,-0.5799999999999983,3.2671428571428573,3.055108017730306,-0.3997628971076473,0,0.9101356785178596,1,0,0.0
-0.4569211612139304,65.13784730030255,0.0352578209778042,34.12,26.33,2.18,21.35,976.75,-0.8660254037844384,-0.5000000000000004,-0.5012418134457756,0,-0.0907007227322556,0.9101356785178596,-1.483544176469016,-0.3838187791852975,-1.0903163382956107,-0.188643584713843,-0.4324818388667041,-0.1110480398756051,2.4291846368689227,0.8108621344473985,33.19,32.730000000000004,25.51,52.88920279352581,58.01599152679755,0.033087313251704,0.0331170734620872,0.8199999999999967,3.2985714285714285,3.1303552514051822,-0.984563562203007,0,-1.289562008708515,1,0,0.0
0.8276486664345386,56.77132180630025,0.0330275609246595,34.12,27.05,1.85,21.94,976.31,-0.8660254037844384,-0.5000000000000004,-0.5160623910158526,0,-0.4569211612139304,-1.289562008708515,-0.4796997249407401,-0.9933386387740633,-0.5157285203598168,-0.0018795288030888,-0.3024113170660897,-0.0662688003157933,2.105382150584544,0.8110905730129391,34.12,32.97,26.33,65.13784730030255,37.02986007970604,0.0352578209778042,0.0342464034377279,0.7200000000000024,2.387142857142857,2.4291846368689227,-0.4714383135026951,0,-0.0907007227322556,1,0,0.0
-0.3997628971076473,53.30312184923252,0.0335818139624168,34.12,25.93,2.12,21.77,976.76,-0.8660254037844384,-0.5000000000000004,-0.5307300481619331,0,0.8276486664345386,-0.0907007227322556,-0.4079206748751763,-1.093409110201191,0.8094239051707133,-0.0007141319791561,-0.2528651589879794,-0.1065750270584053,2.076427942404937,0.8395680678750482,34.12,33.21,27.05,56.77132180630025,58.39313741579542,0.0330275609246595,0.0353757334133686,-1.120000000000001,1.6542857142857146,2.105382150584544,-0.311733431708331,0,-0.4569211612139304,1,0,0.0
-0.984563562203007,55.10344783085646,0.0341360670001741,34.12,25.7,3.27,21.56,977.77,-0.8660254037844384,-0.5000000000000004,-0.5452404385406507,0,-0.3997628971076473,-0.4569211612139304,0.4941635209558568,-0.0168759830266416,0.2952667382703538,-0.2119608581447081,-0.3219857003577198,-0.149236037074184,2.4447995827879225,0.8389105058365759,34.12,33.21,25.93,53.30312184923252,61.64399462490555,0.0335818139624168,0.031226360059782,-0.2300000000000004,1.9885714285714289,2.076427942404937,-0.6639023416003816,0,0.8276486664345386,1,0,0.0
-0.4714383135026951,57.036419705737615,0.0353741068161507,34.15,26.58,0.75,21.14,978.24,-0.8660254037844384,-0.5000000000000004,-0.5595892624101763,0,-0.984563562203007,0.8276486664345386,0.9101356785178596,-0.6978357204630019,0.0766226441790731,-0.4093285712905016,-0.3058144570034122,-0.1675047356635763,2.491221587896187,0.7953348382242288,34.12,33.21,25.7,55.10344783085646,62.78804808514689,0.0341360670001741,0.0313267723090737,0.879999999999999,2.081428571428572,2.4447995827879225,-0.8423633166197761,0,-0.3997628971076473,1,0,0.0
